,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,InternetService_DSL,InternetService_Fiber optic,InternetService_No,Contract_Month-to-month,Contract_One year,Contract_Two year,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
904,1,0,1,0,0.76056338,1,0,1,1,0,1,0,0,0,0.382117869,0.357543713,0,1,0,0,0,0,1,0,0,0,1
905,1,1,1,0,0.985915493,1,0,1,1,1,1,1,0,1,0.807692311,0.826400809,0,0,1,0,0,0,1,0,0,1,0
906,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0.962037933,0.959294922,0,0,1,0,0,0,1,1,0,0,0
907,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0.442057928,0.005080191,0,1,0,0,1,0,0,0,0,0,1
908,1,0,1,0,1,1,1,1,0,1,0,1,1,1,0.868631356,0.869833839,0,0,1,0,0,0,1,0,0,1,0
909,0,1,1,0,0.084507042,1,0,0,0,0,0,1,1,1,0.708791198,0.076041036,1,0,1,0,1,0,0,0,0,1,0
910,1,0,0,0,0,1,0,0,0,1,1,1,1,0,0.554945031,0.00638636,0,1,0,0,0,1,0,0,1,0,0
911,1,0,1,1,0.408450704,1,1,0,1,1,1,1,1,1,0.888611375,0.372622453,0,0,1,0,1,0,0,0,0,1,0
912,0,0,0,0,0.873239437,1,1,1,1,1,1,0,0,0,0.501998025,0.473053038,0,1,0,0,0,1,0,1,0,0,0
913,0,1,1,0,1,1,1,1,1,1,0,1,1,0,0.658341618,0.679786169,0,1,0,0,0,0,1,0,1,0,0
914,0,0,1,0,0.098591549,1,0,1,0,0,0,0,0,0,0.563936055,0.070983963,1,0,1,0,1,0,0,0,0,1,0
915,1,0,0,0,0.85915493,1,1,0,1,1,1,1,1,0,0.658841149,0.598104343,0,1,0,0,0,0,1,1,0,0,0
916,0,0,1,1,0.929577465,1,1,0,1,1,1,1,1,1,0.925574381,0.868308025,0,0,1,0,0,0,1,1,0,0,0
917,0,0,0,0,0.070422535,1,0,0,0,0,0,0,0,0,0.261738258,0.029140299,1,1,0,0,1,0,0,0,0,1,0
918,1,0,1,1,0.971830986,1,1,1,0,0,1,1,1,1,0.619880095,0.628966935,0,1,0,0,0,0,1,1,0,0,0
919,1,1,0,0,0.267605634,1,0,0,0,0,0,1,0,0,0.620879081,0.184406872,0,0,1,0,1,0,0,1,0,0,0
920,1,0,0,0,0.056338028,1,1,0,0,0,0,0,0,0,0.569930046,0.044346193,0,0,1,0,1,0,0,0,0,1,0
921,1,0,1,0,0.14084507,1,0,0,0,0,0,0,0,1,0.254745243,0.053732121,1,1,0,0,1,0,0,0,0,1,0
922,0,0,1,0,1,1,1,0,1,1,1,1,1,1,0.919580391,0.918173697,0,0,1,0,0,0,1,0,1,0,0
923,1,0,1,1,0.915492958,1,0,1,1,0,1,0,0,1,0.396103898,0.438312388,0,1,0,0,0,0,1,0,1,0,0
924,1,0,1,1,0.61971831,1,0,1,0,1,1,1,1,1,0.623876115,0.406270781,0,1,0,0,0,0,1,0,0,0,1
925,0,1,1,0,0.197183099,1,1,0,0,0,0,0,1,1,0.669830145,0.153353567,1,0,1,0,1,0,0,1,0,0,0
926,1,0,0,0,0.38028169,1,0,0,0,1,0,1,0,1,0.409590396,0.188134657,0,1,0,0,1,0,0,1,0,0,0
927,1,0,0,0,0.971830986,1,1,1,1,1,1,1,1,0,0.969030985,0.93729231,1,0,1,0,0,1,0,0,1,0,0
928,1,0,0,0,0.492957746,1,0,1,1,1,1,0,1,1,0.569430591,0.307620275,0,1,0,0,0,1,0,0,0,0,1
929,0,1,0,0,0.211267606,1,1,0,0,0,0,1,0,1,0.679820154,0.145892212,1,0,1,0,1,0,0,0,0,1,0
930,1,0,0,0,0.23943662,1,1,0,0,0,0,1,0,1,0.665834125,0.177436789,1,0,1,0,1,0,0,0,0,1,0
931,1,0,1,0,0.464788732,1,1,0,0,0,0,1,1,1,0.790209794,0.36858258,1,0,1,0,1,0,0,0,0,1,0
932,0,0,0,0,0.661971831,1,1,1,0,0,1,0,1,1,0.523476485,0.417321191,0,1,0,0,0,1,0,1,0,0,0
933,0,0,1,0,0.647887324,1,1,0,1,1,1,1,1,1,0.909090926,0.590169028,1,0,1,0,1,0,0,0,0,1,0
934,1,0,1,1,0.535211268,1,1,0,1,1,1,0,0,1,0.709290729,0.399433602,1,0,1,0,0,1,0,0,0,1,0
935,0,0,0,0,0.098591549,1,0,1,0,1,0,0,1,1,0.481018943,0.064747869,0,1,0,0,1,0,0,0,0,1,0
936,0,0,1,1,0.436619718,1,0,1,1,1,0,0,1,0,0.761738281,0.359797723,0,0,1,0,0,1,0,0,0,0,1
937,0,0,1,1,0.830985915,1,0,1,1,1,1,0,0,1,0.47252745,0.451894241,0,1,0,0,0,1,0,1,0,0,0
938,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0.506493499,0.005825748,1,0,1,0,1,0,0,0,0,1,0
939,0,0,1,0,0.816901408,1,1,0,0,1,0,1,1,1,0.808691297,0.686866071,1,0,1,0,0,1,0,1,0,0,0
940,1,0,1,0,0.309859155,1,0,0,0,1,1,0,0,0,0.356643351,0.139020378,0,1,0,0,1,0,0,0,0,1,0
941,0,0,1,0,0.295774648,1,0,1,0,0,1,0,0,1,0.376623371,0.147186817,0,1,0,0,0,1,0,0,1,0,0
942,0,0,0,0,0.014084507,1,0,0,0,0,0,0,0,1,0.26423576,0.008969802,1,1,0,0,1,0,0,0,0,0,1
943,1,0,1,0,0.197183099,1,0,0,1,0,0,0,0,0,0.567432544,0.126652224,0,0,1,0,1,0,0,1,0,0,0
944,0,0,1,0,0.915492958,1,1,0,1,1,0,1,1,1,0.863636351,0.822355151,1,0,1,0,1,0,0,0,1,0,0
945,0,0,0,1,0.028169014,1,0,0,0,0,0,1,0,1,0.361138863,0.017407889,1,1,0,0,1,0,0,0,1,0,0
946,0,0,1,1,0.887323944,1,0,1,0,1,0,1,1,1,0.544455567,0.539783257,0,1,0,0,0,1,0,0,1,0,0
947,1,0,1,0,0.788732394,1,1,0,0,1,0,1,1,1,0.821178809,0.689628666,0,0,1,0,0,1,0,0,1,0,0
948,1,0,1,1,0.183098592,1,1,0,0,1,0,0,1,1,0.686313676,0.143302988,1,0,1,0,1,0,0,0,0,1,0
949,0,0,1,0,0.126760563,1,0,0,0,0,0,1,0,1,0.613386574,0.096905073,1,0,1,0,1,0,0,0,0,1,0
950,1,0,1,0,0.929577465,1,1,1,1,1,0,0,0,0,0.470529479,0.497500373,0,1,0,0,0,0,1,0,0,0,1
951,1,0,0,0,0.23943662,1,1,0,0,0,1,1,0,1,0.697302672,0.187308198,1,0,1,0,1,0,0,0,0,1,0
952,1,0,0,0,0.112676056,1,1,0,0,0,0,0,0,1,0.565934027,0.07108799,0,0,1,0,1,0,0,0,1,0,0
953,0,0,1,0,0.661971831,1,1,1,1,1,0,1,1,1,0.928071883,0.612194781,0,0,1,0,1,0,0,1,0,0,0
954,0,0,0,0,0.126760563,1,0,0,0,0,0,0,0,0,0.515484523,0.08283774,0,0,1,0,1,0,0,0,0,0,1
955,1,0,0,0,0.112676056,1,1,0,0,0,0,1,1,1,0.76123875,0.100684875,1,0,1,0,1,0,0,0,0,1,0
956,1,1,0,0,0.169014085,1,1,0,0,0,0,1,1,1,0.764235783,0.146932524,1,0,1,0,1,0,0,0,0,1,0
957,0,0,0,0,0.042253521,1,1,0,1,0,0,0,0,0,0.598401559,0.035971679,1,0,1,0,1,0,0,0,0,1,0
958,0,0,0,0,0.042253521,1,0,0,0,0,0,0,0,1,0.515983978,0.02532582,1,0,1,0,1,0,0,0,0,1,0
959,1,0,1,0,1,1,1,1,1,1,1,1,1,0,0.733766223,0.746198515,0,1,0,0,0,0,1,1,0,0,0
960,1,0,1,1,0.704225352,1,0,1,1,1,1,1,1,0,0.668831159,0.508955376,0,1,0,0,0,0,1,0,1,0,0
961,0,0,1,0,0.126760563,1,1,0,0,0,0,1,0,1,0.669830145,0.091894232,1,0,1,0,1,0,0,0,0,1,0
962,0,1,1,0,0.845070423,1,1,0,1,0,0,0,0,1,0.635364641,0.564773888,0,0,1,0,1,0,0,0,0,1,0
963,0,0,0,0,0.746478873,1,0,1,0,1,1,0,0,0,0.657842163,0.516133484,0,0,1,0,0,1,0,0,0,1,0
964,1,0,0,0,0.450704225,1,1,1,1,0,0,0,0,1,0.423076932,0.232914316,0,1,0,0,1,0,0,0,0,0,1
965,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0.605894066,0.00697587,1,0,1,0,1,0,0,0,0,1,0
966,0,0,0,0,0.309859155,1,0,0,1,0,0,1,1,0,0.766733286,0.251298934,0,0,1,0,1,0,0,0,0,0,1
967,0,0,1,1,0.61971831,1,0,1,1,1,1,1,1,1,0.657342632,0.443774027,0,1,0,0,0,0,1,0,0,0,1
968,0,0,0,0,0.056338028,1,0,0,0,1,0,1,1,1,0.513986006,0.03797717,1,1,0,0,0,1,0,0,0,0,1
969,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0.636863158,0.669995654,0,1,0,0,0,0,1,1,0,0,0
970,1,0,1,1,0.802816901,1,1,0,1,0,0,1,0,1,0.482018005,0.456760572,0,1,0,0,1,0,0,1,0,0,0
971,0,0,1,1,0.845070423,1,0,0,1,0,1,1,1,1,0.798201756,0.708146244,0,0,1,0,0,1,0,1,0,0,0
972,0,0,0,0,0.014084507,1,0,0,0,0,0,0,0,0,0.520978983,0.012755382,0,0,1,0,1,0,0,0,0,0,1
973,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0.313686317,0.003594856,1,1,0,0,1,0,0,1,0,0,0
974,1,0,1,0,0.295774648,1,0,0,0,0,0,0,0,1,0.506493499,0.177448346,1,0,1,0,1,0,0,0,0,1,0
975,1,0,0,0,0.661971831,1,0,1,0,1,1,1,1,1,0.838661326,0.564704522,0,0,1,0,0,0,1,0,1,0,0
976,0,0,0,0,0.887323944,1,1,0,1,1,1,1,1,0,0.6793207,0.648888866,0,1,0,0,0,0,1,0,1,0,0
977,1,0,1,1,0.154929577,1,0,0,0,1,0,1,0,1,0.397602376,0.083421469,0,1,0,0,1,0,0,0,1,0,0
978,1,1,1,0,0.464788732,1,1,0,1,1,0,0,1,1,0.756243745,0.369738483,1,0,1,0,1,0,0,0,0,1,0
979,1,0,1,1,1,1,0,1,1,1,0,0,1,0,0.501498494,0.562849322,0,1,0,0,0,0,1,0,1,0,0
980,0,0,1,0,0.394366197,1,1,0,1,1,0,0,0,1,0.671828192,0.279890189,0,0,1,0,1,0,0,0,0,1,0
981,1,0,1,1,0.85915493,1,1,0,1,1,1,1,1,1,0.921578439,0.788568149,0,0,1,0,0,1,0,0,0,1,0
982,0,0,1,0,0.563380282,1,1,0,0,1,0,1,1,1,0.543956036,0.344730525,1,1,0,0,0,1,0,0,0,1,0
983,1,0,0,0,0.887323944,1,1,0,0,1,0,1,1,1,0.814185833,0.72074558,1,0,1,0,0,1,0,0,1,0,0
984,1,0,0,0,0.042253521,1,0,0,0,1,0,0,1,1,0.642357617,0.034763763,0,0,1,0,1,0,0,0,1,0,0
985,1,0,0,0,0.323943662,1,1,1,0,0,1,0,0,1,0.657342632,0.22184078,0,0,1,0,1,0,0,0,0,1,0
986,1,1,0,0,0.042253521,1,0,0,1,1,0,1,1,1,0.81168833,0.049010259,1,0,1,0,1,0,0,0,1,0,0
987,0,0,0,0,0.098591549,1,0,0,0,0,0,1,1,1,0.476523469,0.060985408,0,1,0,0,1,0,0,0,0,1,0
988,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0.573926065,0.006605982,1,0,1,0,1,0,0,0,0,1,0
989,1,0,1,0,0.985915493,1,1,1,0,1,0,1,1,1,0.854645327,0.854604826,0,0,1,0,0,1,0,0,1,0,0
990,1,0,1,1,0.591549296,1,1,0,0,1,0,0,1,1,0.739260759,0.464690074,0,0,1,0,1,0,0,1,0,0,0
991,1,1,0,0,0.014084507,1,1,0,0,0,0,1,1,1,0.752247726,0.017569716,1,0,1,0,1,0,0,0,0,1,0
992,0,1,0,0,0.394366197,1,0,0,1,1,0,1,1,1,0.828171785,0.338650495,0,0,1,0,1,0,0,1,0,0,0
993,1,0,1,0,0.197183099,1,0,0,0,1,0,1,0,1,0.656843177,0.149059387,1,0,1,0,1,0,0,0,0,1,0
994,0,0,1,1,0.901408451,1,1,1,1,1,1,0,0,0,0.759240778,0.700465251,0,0,1,0,0,0,1,0,1,0,0
995,0,0,0,0,0.478873239,1,1,0,0,1,1,1,0,0,0.768731257,0.392931652,0,0,1,0,1,0,0,0,0,1,0
996,0,0,0,0,0.887323944,1,0,1,1,0,0,1,1,1,0.816683335,0.76115588,0,0,1,0,0,1,0,0,1,0,0
997,1,1,0,0,0.23943662,1,0,0,1,0,0,0,0,1,0.312687293,0.097893368,0,1,0,0,1,0,0,0,1,0,0
998,0,0,1,1,0.929577465,1,1,0,1,0,0,0,1,1,0.709290729,0.734489247,0,0,1,0,1,0,0,1,0,0,0
999,1,0,1,0,0.830985915,1,1,0,1,0,0,1,1,1,0.81168833,0.689715359,0,0,1,0,1,0,0,0,0,1,0
1000,0,1,0,0,0.112676056,1,1,0,0,0,0,0,1,1,0.657842163,0.08249097,1,0,1,0,1,0,0,0,1,0,0
1001,1,0,1,1,0.971830986,1,1,1,1,1,1,1,1,1,0.944055961,0.907406422,0,0,1,0,0,0,1,0,1,0,0
1002,0,0,1,0,0.197183099,1,1,0,0,1,0,1,1,1,0.824675297,0.171674619,1,0,1,0,1,0,0,0,0,1,0
1003,0,0,1,0,0.154929577,1,0,0,0,1,1,1,1,1,0.555444562,0.083519725,0,1,0,0,1,0,0,0,0,1,0
1004,0,1,1,0,0.985915493,1,1,1,1,1,1,0,0,1,0.733766223,0.759005947,0,0,1,0,0,1,0,0,0,1,0
1005,0,1,0,0,0.605633803,1,0,0,0,1,0,0,0,0,0.552447529,0.358740055,0,0,1,0,1,0,0,0,0,1,0
1006,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0.318681321,0.003652651,1,1,0,0,1,0,0,0,0,1,0
1007,1,0,1,0,0.591549296,1,1,0,0,0,1,1,0,1,0.46253744,0.333980633,0,1,0,0,0,1,0,1,0,0,0
1008,0,0,1,0,0.112676056,1,0,1,1,0,1,1,0,1,0.503496465,0.066464381,0,1,0,0,1,0,0,0,0,0,1
1009,0,0,0,0,0.154929577,1,1,0,0,0,1,1,1,1,0.813186771,0.12875596,1,0,1,0,1,0,0,0,0,0,1
1010,1,1,1,0,0.901408451,1,1,1,1,1,0,1,1,1,0.907592409,0.833243773,0,0,1,0,1,0,0,0,1,0,0
1011,1,0,0,0,0.014084507,1,1,0,0,1,0,1,0,1,0.727772232,0.020199394,1,0,1,0,1,0,0,0,0,1,0
1012,0,0,0,0,0.366197183,1,1,0,0,0,0,0,0,0,0.3041958,0.147088568,0,1,0,0,1,0,0,0,0,0,1
1013,1,0,0,0,0.549295775,1,0,0,0,1,0,0,0,1,0.316683312,0.231723745,0,1,0,0,0,1,0,0,0,0,1
1014,1,1,0,0,0.056338028,1,0,0,0,1,0,0,0,1,0.569430591,0.038237248,1,0,1,0,1,0,0,0,1,0,0
1015,1,1,1,0,0.802816901,1,1,0,1,0,0,1,1,1,0.79170831,0.628805063,0,0,1,0,0,1,0,1,0,0,0
1016,1,0,1,1,0.718309859,1,0,1,0,1,0,1,1,0,0.816683335,0.604028342,0,0,1,0,0,1,0,0,0,1,0
1017,0,0,1,0,0.028169014,1,0,0,0,1,1,0,0,1,0.372127859,0.015685595,0,1,0,0,1,0,0,0,0,0,1
1018,0,0,0,1,0.563380282,1,0,1,1,1,1,1,1,1,0.925074926,0.51880363,0,0,1,0,0,0,1,0,0,1,0
1019,0,0,0,0,0.267605634,1,1,0,0,0,1,1,1,1,0.799200818,0.232694692,0,0,1,0,1,0,0,0,0,0,1
1020,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0.314685302,0.003606415,0,1,0,0,1,0,0,0,0,1,0
1021,0,0,0,1,0.042253521,1,1,0,0,0,1,0,0,0,0.621878143,0.036249098,1,0,1,0,1,0,0,0,1,0,0
1022,0,0,0,0,0.23943662,1,1,1,0,1,0,1,0,0,0.508991001,0.136460052,0,1,0,0,1,0,0,0,0,0,1
1023,0,0,0,0,0.422535211,1,0,0,1,0,0,1,1,1,0.758741247,0.342187539,0,0,1,0,1,0,0,0,0,1,0
1024,1,0,1,0,0.492957746,1,1,1,1,1,1,0,1,1,0.874125892,0.441040301,0,0,1,0,0,0,1,0,1,0,0
1025,1,0,1,0,0.211267606,1,1,0,1,0,0,1,1,1,0.813686301,0.175223234,1,0,1,0,1,0,0,0,0,1,0
1026,0,0,1,0,0.577464789,1,1,0,0,1,1,1,1,1,0.896603414,0.527935258,0,0,1,0,0,1,0,0,0,1,0
1027,1,0,0,0,0.830985915,1,0,0,1,1,0,1,1,1,0.810189813,0.684548453,0,0,1,0,0,0,1,0,0,1,0
1028,0,0,0,0,0.056338028,1,1,0,1,1,0,0,0,1,0.666833187,0.046848721,1,0,1,0,1,0,0,0,0,1,0
1029,0,0,1,0,0.295774648,1,1,1,0,0,1,1,0,0,0.772727276,0.256159509,0,0,1,0,1,0,0,0,1,0,0
1030,1,0,0,0,0.042253521,1,0,0,0,0,0,0,0,0,0.517982026,0.030301979,1,0,1,0,1,0,0,0,0,1,0
1031,0,0,0,0,0.112676056,1,0,1,0,0,1,0,1,0,0.463536426,0.061141452,0,1,0,0,1,0,0,0,0,0,1
1032,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0.559940036,0.006444155,0,0,1,0,1,0,0,0,1,0,0
1033,0,0,1,1,0.154929577,1,0,1,0,0,0,0,0,1,0.306193809,0.063840488,0,1,0,0,1,0,0,0,0,1,0
1034,1,0,0,0,0.309859155,1,1,0,0,0,1,1,1,1,0.551448543,0.200866924,0,1,0,0,0,1,0,0,0,0,1
1035,0,0,0,0,0.85915493,1,1,1,1,0,0,0,1,1,0.736763256,0.660320785,0,0,1,0,0,1,0,1,0,0,0
1036,0,0,0,0,0.507042254,1,1,0,0,0,1,1,1,0,0.80169832,0.399560763,1,0,1,0,1,0,0,1,0,0,0
1037,0,0,1,0,0.422535211,1,1,0,0,1,0,1,0,0,0.700299705,0.307972831,0,0,1,0,1,0,0,0,1,0,0
1038,0,0,1,1,0.169014085,1,1,0,0,0,0,0,0,1,0.557942065,0.101476665,1,0,1,0,1,0,0,0,1,0,0
1039,1,0,0,0,0.323943662,1,1,0,0,1,0,1,1,1,0.801198789,0.276081497,1,0,1,0,1,0,0,0,0,1,0
1040,0,0,1,1,0.61971831,1,1,0,1,1,0,0,1,1,0.773226731,0.512966323,0,0,1,0,1,0,0,1,0,0,0
1041,1,1,1,0,0.957746479,1,1,0,1,0,1,1,1,0,0.86763237,0.806831405,0,0,1,0,0,0,1,0,1,0,0
1042,0,0,1,1,0.845070423,1,1,1,1,0,0,1,1,1,0.873626361,0.754671313,1,0,1,0,0,1,0,0,0,1,0
1043,0,0,0,0,0.563380282,1,1,0,1,1,0,1,1,1,0.860639317,0.5002225,1,0,1,0,1,0,0,0,0,1,0
1044,1,1,0,0,0.169014085,1,0,0,0,1,0,1,1,1,0.782217755,0.140638642,0,0,1,0,1,0,0,0,0,1,0
1045,1,0,1,1,0.704225352,1,0,1,1,0,1,0,1,1,0.511488504,0.409611328,0,1,0,0,0,1,0,0,1,0,0
1046,1,1,1,0,0.985915493,1,0,0,1,1,0,1,1,1,0.805694263,0.831660165,0,0,1,0,0,0,1,0,0,1,0
1047,0,1,0,0,0.295774648,1,1,0,0,0,0,1,1,1,0.780719239,0.238589793,1,0,1,0,1,0,0,0,0,1,0
1048,1,0,0,0,0.014084507,1,0,0,1,0,1,0,0,1,0.364635352,0.009698021,1,1,0,0,1,0,0,0,1,0,0
1049,1,0,0,0,0.774647887,1,1,0,1,1,0,1,1,1,0.881618399,0.681467985,0,0,1,0,0,1,0,0,0,1,0
1050,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.326673322,0.003745124,0,1,0,0,1,0,0,0,0,0,1
1051,1,0,1,1,0.309859155,1,0,1,1,0,1,0,0,1,0.391608386,0.146106051,0,1,0,0,0,1,0,0,0,0,1
1052,1,1,1,0,0.915492958,1,1,0,1,1,0,1,0,1,0.522477499,0.545585909,0,1,0,0,0,1,0,1,0,0,0
1053,0,1,0,0,0.253521127,1,1,0,1,0,0,1,0,1,0.695804155,0.203086265,1,0,1,0,1,0,0,0,0,1,0
1054,0,0,0,0,0.14084507,1,0,1,0,1,0,0,0,1,0.6088911,0.089790496,0,0,1,0,1,0,0,1,0,0,0
1055,1,0,1,1,0.718309859,1,1,1,1,1,0,0,1,0,0.795204799,0.57500938,0,0,1,0,1,0,0,1,0,0,0
1056,1,0,1,1,0.704225352,1,0,1,1,0,0,0,0,1,0.605394612,0.462326259,0,0,1,0,1,0,0,1,0,0,0
1057,0,1,0,0,0.197183099,1,1,0,0,0,0,0,0,0,0.570429577,0.130362667,1,0,1,0,1,0,0,0,0,1,0
1058,0,1,1,0,0.887323944,1,1,0,1,1,0,0,1,1,0.756243745,0.700771553,0,0,1,0,1,0,0,0,0,1,0
1059,0,0,1,0,0.676056338,1,1,1,0,0,0,0,0,1,0.367632347,0.302280012,0,1,0,0,0,1,0,0,0,1,0
1060,1,1,0,0,0.61971831,1,1,0,0,1,0,1,1,1,0.835164838,0.545181344,0,0,1,0,0,1,0,1,0,0,0
1061,1,0,0,0,0.23943662,1,0,0,0,0,0,0,0,1,0.524975002,0.142048837,0,0,1,0,1,0,0,0,0,1,0
1062,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0.560939022,0.006455714,1,0,1,0,1,0,0,0,0,1,0
1063,1,1,1,1,0.309859155,1,0,0,1,1,0,0,1,1,0.698301657,0.2440919,0,0,1,0,1,0,0,1,0,0,0
1064,0,0,0,0,0.225352113,1,0,0,0,1,0,0,0,1,0.580419587,0.14965468,1,0,1,0,1,0,0,0,0,1,0
1065,0,0,1,0,0.985915493,1,1,1,1,1,1,0,1,0,0.617882124,0.659823714,0,1,0,0,0,0,1,0,1,0,0
1066,1,0,1,1,0.183098592,1,1,0,0,0,0,1,0,1,0.661838182,0.136980208,0,0,1,0,1,0,0,0,0,1,0
1067,1,0,0,0,0.563380282,1,1,0,0,1,1,0,1,1,0.499999977,0.330380009,0,1,0,0,0,1,0,0,0,1,0
1068,1,0,1,0,0.225352113,1,1,0,0,0,0,1,1,0,0.739760213,0.180419009,0,0,1,0,1,0,0,0,0,1,0
1069,0,0,1,0,0.774647887,1,1,1,0,0,0,1,1,1,0.819180838,0.6352955,0,0,1,0,0,1,0,0,0,1,0
1070,0,0,0,0,0.507042254,1,1,1,1,1,1,0,0,0,0.488511451,0.280242745,0,1,0,0,0,1,0,0,0,1,0
1071,1,0,0,0,0.394366197,1,0,1,1,1,0,0,1,1,0.50249748,0.225591678,1,1,0,0,1,0,0,1,0,0,0
1072,0,0,0,0,0.098591549,1,0,0,0,0,0,0,0,0,0.249750238,0.036590087,0,1,0,0,1,0,0,0,0,0,1
1073,1,0,0,0,0.873239437,1,1,0,1,1,1,1,1,1,0.912087883,0.807293766,0,0,1,0,1,0,0,0,1,0,0
1074,1,0,0,0,0.028169014,1,0,0,1,0,0,1,1,0,0.767732272,0.0317064,0,0,1,0,1,0,0,0,0,1,0
1075,1,0,0,0,0.253521127,1,0,0,0,0,0,0,1,1,0.376123878,0.124207487,0,1,0,0,1,0,0,0,0,1,0
1076,0,0,1,1,0.014084507,1,0,0,0,1,1,0,1,0,0.713786203,0.019789048,1,0,1,0,1,0,0,0,1,0,0
1077,1,0,0,0,0.183098592,1,0,0,0,1,0,0,0,0,0.567432544,0.116410918,1,0,1,0,1,0,0,0,0,1,0
1078,0,1,1,0,0.084507042,1,1,1,1,0,1,0,0,0,0.456043919,0.052726485,0,1,0,0,1,0,0,0,0,1,0
1079,0,0,1,1,0.957746479,1,0,1,1,1,1,1,0,1,0.571428563,0.620638625,0,1,0,0,0,0,1,1,0,0,0
1080,1,0,1,1,1,1,1,0,1,0,1,1,1,1,0.603396564,0.660170484,0,1,0,0,0,0,1,0,0,1,0
1081,0,0,0,0,0.098591549,1,1,0,1,0,0,1,1,0,0.822177795,0.092553098,1,0,1,0,1,0,0,0,0,1,0
1082,1,0,1,1,0.042253521,1,0,1,0,0,0,0,0,0,0.317182805,0.022915764,0,1,0,0,1,0,0,0,0,1,0
1083,0,0,1,1,0.873239437,1,0,0,1,1,0,0,0,1,0.616883138,0.563791371,0,0,1,0,1,0,0,0,1,0,0
1084,1,0,1,0,0.056338028,1,0,0,0,0,0,0,0,0,0.513486475,0.035983239,1,0,1,0,1,0,0,0,0,1,0
1085,0,0,1,0,0.408450704,1,0,0,0,1,0,0,0,1,0.314185809,0.168305161,0,1,0,0,1,0,0,0,0,0,1
1086,0,0,0,0,0.873239437,1,1,0,1,1,0,1,1,1,0.861138848,0.75337668,0,0,1,0,0,0,1,1,0,0,0
1087,1,0,1,0,0.873239437,1,1,0,1,1,0,1,1,1,0.888611375,0.792359486,1,0,1,0,0,1,0,0,0,1,0
1088,0,0,1,1,0.338028169,1,0,0,0,0,1,1,0,0,0.672827178,0.252009831,0,0,1,0,1,0,0,0,0,1,0
1089,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.272727253,0.003120936,1,1,0,0,1,0,0,0,0,0,1
1090,0,1,1,0,0.070422535,1,1,0,0,1,0,0,0,1,0.621878143,0.05065742,0,0,1,0,1,0,0,0,0,1,0
1091,1,0,1,1,0.422535211,1,1,0,1,0,1,1,1,0,0.619380641,0.283513954,0,1,0,0,0,0,1,1,0,0,0
1092,1,0,1,1,0.535211268,1,0,0,0,1,1,0,0,1,0.628871119,0.35699466,0,0,1,0,1,0,0,1,0,0,0
1093,1,0,1,0,0.732394366,1,0,1,1,1,0,1,1,1,0.874625347,0.664747869,1,0,1,0,0,1,0,1,0,0,0
1094,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0.730769189,0.008420748,1,0,1,0,1,0,0,0,0,1,0
1095,0,0,0,0,0.154929577,1,1,1,1,0,1,0,0,1,0.486513479,0.094026873,0,1,0,0,1,0,0,0,0,1,0
1096,1,0,0,0,0.211267606,1,1,0,1,1,0,0,1,1,0.769730243,0.177639072,1,0,1,0,1,0,0,0,1,0,0
1097,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0.563436525,0.006484612,1,0,1,0,1,0,0,0,0,1,0
1098,0,1,0,0,0.042253521,1,0,0,0,0,0,0,0,0,0.507492485,0.028065308,0,0,1,0,1,0,0,0,0,1,0
1099,0,1,0,0,0.126760563,1,1,0,0,0,0,1,1,1,0.76723274,0.101661607,1,0,1,0,1,0,0,0,0,1,0
1100,1,0,0,0,0.76056338,1,0,0,1,1,0,0,0,1,0.62937065,0.519075278,0,0,1,0,1,0,0,0,0,1,0
1101,0,0,1,1,1,1,0,0,1,1,0,1,1,1,0.567932075,0.631284496,0,1,0,0,0,0,1,1,0,0,0
1102,1,0,1,0,0.126760563,1,0,0,0,1,0,1,1,1,0.492008015,0.073318887,0,1,0,0,1,0,0,0,1,0,0
1103,0,1,0,0,0.14084507,1,1,0,1,1,1,1,1,1,0.927572429,0.134570154,0,0,1,0,1,0,0,0,0,1,0
1104,1,0,1,1,0.197183099,1,0,0,0,0,0,0,0,0,0.277222765,0.0717353,0,1,0,0,1,0,0,0,0,1,0
1105,1,1,0,0,0.028169014,1,0,0,0,0,0,0,0,0,0.26423576,0.012512643,1,1,0,0,1,0,0,0,0,1,0
